label,"transform  {A:7.320508075688773, B:12.679491924311227}",angle,transform[0].x,transform[0].y,transform[1].x,transform[1].y,transform[2].x,transform[2].y
"Phi","((58.5)*A + (30.0)*B*√3)-((-15.0)*B + (25.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1087.0954492397827,-133.13466520526782
"Gamma1","((60.0)*A + (31.5)*B*√3)-((-16.5)*B + (26.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1131.0184976939154,-120.45517328095661
"Gamma2","((58.5)*A + (31.0)*B*√3)-((-15.0)*B + (24.5)*A*√3)*i",150,-0.8660254037844386,0.5,-0.5,-0.8660254037844386,1109.056973466849,-120.45517328095661
"Xi","((64.5)*A + (33.0)*B*√3)-((-18.0)*B + (26.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1196.9030703751143,-107.7756813566454
"Delta","((63.0)*A + (33.0)*B*√3)-((-18.0)*B + (26.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1185.922308261581,-101.43593539448977
"Xi","((64.5)*A + (32.5)*B*√3)-((-19.5)*B + (25.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,1185.9223082615813,-76.0769515458673
"Phi","((63.0)*A + (32.5)*B*√3)-((-19.5)*B + (26.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1174.941546148048,-82.41669750802293
"Sigma","((63.0)*A + (32.5)*B*√3)-((-19.5)*B + (27.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1174.941546148048,-95.09618943233414
"Pi","((61.5)*A + (32.0)*B*√3)-((-18.0)*B + (26.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1152.9800219209817,-107.7756813566454
"Phi","((63.0)*A + (32.0)*B*√3)-((-18.0)*B + (27.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,1163.9607840345147,-114.11542731880098
"Gamma1","((63.0)*A + (33.5)*B*√3)-((-16.5)*B + (28.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1196.9030703751143,-145.8141571295791
"Gamma2","((64.5)*A + (32.5)*B*√3)-((-16.5)*B + (26.5)*A*√3)*i",90,0.0,1.0,-1.0,0.0,1185.9223082615813,-126.79491924311225
"Psi","((69.0)*A + (34.5)*B*√3)-((-19.5)*B + (28.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1262.7876430563133,-107.7756813566454
"Delta","((69.0)*A + (34.5)*B*√3)-((-19.5)*B + (27.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1262.7876430563133,-95.09618943233414
"Pi","((70.5)*A + (35.0)*B*√3)-((-21.0)*B + (27.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1284.7491672833796,-82.41669750802293
"Phi","((69.0)*A + (35.0)*B*√3)-((-21.0)*B + (27.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1273.7684051698463,-76.0769515458673
"Sigma","((67.5)*A + (35.0)*B*√3)-((-21.0)*B + (27.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1262.7876430563133,-82.41669750802293
"Pi","((67.5)*A + (34.0)*B*√3)-((-21.0)*B + (26.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1240.826118829247,-69.73720558371173
"Phi","((67.5)*A + (34.0)*B*√3)-((-21.0)*B + (27.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1240.826118829247,-82.41669750802293
"Gamma1","((66.0)*A + (34.0)*B*√3)-((-18.0)*B + (28.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1229.845356715714,-126.79491924311225
"Gamma2","((69.0)*A + (33.5)*B*√3)-((-19.5)*B + (28.0)*A*√3)*i",30,0.8660254037844386,0.5,-0.5,0.8660254037844386,1240.826118829247,-107.7756813566454
"Xi","((63.0)*A + (34.0)*B*√3)-((-15.0)*B + (30.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,1207.8838324886476,-190.19237886466834
"Delta","((64.5)*A + (34.0)*B*√3)-((-15.0)*B + (29.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1218.8645946021807,-183.85263290251277
"Xi","((64.5)*A + (35.0)*B*√3)-((-15.0)*B + (30.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1240.826118829247,-196.53212482682397
"Phi","((64.5)*A + (35.0)*B*√3)-((-15.0)*B + (29.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1240.826118829247,-183.85263290251277
"Sigma","((63.0)*A + (35.0)*B*√3)-((-15.0)*B + (29.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1229.8453567157137,-177.51288694035713
"Pi","((64.5)*A + (34.5)*B*√3)-((-16.5)*B + (28.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,1229.8453567157137,-152.15390309173466
"Lambda","((63.0)*A + (34.5)*B*√3)-((-16.5)*B + (29.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1218.8645946021807,-158.4936490538903
"Gamma1","((61.5)*A + (33.0)*B*√3)-((-15.0)*B + (28.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1174.941546148048,-171.1731409782015
"Gamma2","((63.0)*A + (33.5)*B*√3)-((-16.5)*B + (30.0)*A*√3)*i",-30,0.8660254037844386,-0.5,0.5,0.8660254037844386,1196.9030703751143,-171.1731409782015
"Psi","((64.5)*A + (36.5)*B*√3)-((-13.5)*B + (33.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,1273.7684051698463,-253.5898384862245
"Delta","((66.0)*A + (36.5)*B*√3)-((-13.5)*B + (33.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1284.7491672833796,-247.25009252406886
"Pi","((66.0)*A + (37.5)*B*√3)-((-13.5)*B + (34.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1306.710691510446,-259.9295844483801
"Phi","((66.0)*A + (37.5)*B*√3)-((-13.5)*B + (33.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1306.710691510446,-247.25009252406886
"Sigma","((64.5)*A + (37.5)*B*√3)-((-13.5)*B + (32.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,1295.7299293969127,-240.9103465619133
"Psi","((66.0)*A + (37.0)*B*√3)-((-15.0)*B + (32.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1295.7299293969127,-215.5513627132908
"Phi","((64.5)*A + (37.0)*B*√3)-((-15.0)*B + (32.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1284.7491672833796,-221.89110867544645
"Gamma1","((63.0)*A + (35.5)*B*√3)-((-13.5)*B + (32.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1240.826118829247,-234.57060059975765
"Gamma2","((64.5)*A + (36.0)*B*√3)-((-15.0)*B + (33.5)*A*√3)*i",-30,0.8660254037844386,-0.5,0.5,0.8660254037844386,1262.7876430563133,-234.57060059975765
"Psi","((58.5)*A + (34.0)*B*√3)-((-12.0)*B + (31.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1174.941546148048,-247.25009252406886
"Delta","((60.0)*A + (34.0)*B*√3)-((-12.0)*B + (32.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,1185.9223082615813,-253.5898384862245
"Psi","((58.5)*A + (34.5)*B*√3)-((-10.5)*B + (32.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,1185.922308261581,-278.94882233484697
"Phi","((60.0)*A + (34.5)*B*√3)-((-10.5)*B + (32.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1196.9030703751143,-272.60907637269133
"Sigma","((60.0)*A + (34.5)*B*√3)-((-10.5)*B + (31.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1196.9030703751143,-259.9295844483801
"Pi","((61.5)*A + (35.0)*B*√3)-((-12.0)*B + (31.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1218.8645946021807,-247.25009252406886
"Phi","((60.0)*A + (35.0)*B*√3)-((-12.0)*B + (31.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1207.8838324886474,-240.9103465619133
"Gamma1","((60.0)*A + (33.5)*B*√3)-((-13.5)*B + (30.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1174.941546148048,-209.21161675113518
"Gamma2","((58.5)*A + (34.5)*B*√3)-((-13.5)*B + (31.5)*A*√3)*i",-90,0.0,-1.0,1.0,0.0,1185.922308261581,-228.23085463760202
"Pi","((60.0)*A + (32.5)*B*√3)-((-13.5)*B + (29.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1152.9800219209817,-196.53212482682397
"Delta","((60.0)*A + (32.5)*B*√3)-((-13.5)*B + (28.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1152.9800219209817,-183.85263290251277
"Theta","((60.0)*A + (33.0)*B*√3)-((-15.0)*B + (28.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1163.9607840345147,-164.83339501604593
"Sigma","((58.5)*A + (33.0)*B*√3)-((-15.0)*B + (28.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1152.9800219209817,-171.1731409782015
"Xi","((58.5)*A + (32.0)*B*√3)-((-15.0)*B + (27.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1131.0184976939154,-158.4936490538903
"Phi","((58.5)*A + (32.0)*B*√3)-((-15.0)*B + (28.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1131.0184976939154,-171.1731409782015
"Gamma1","((57.0)*A + (32.0)*B*√3)-((-12.0)*B + (29.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1120.037735580382,-215.5513627132908
"Gamma2","((60.0)*A + (31.5)*B*√3)-((-13.5)*B + (29.0)*A*√3)*i",30,0.8660254037844386,0.5,-0.5,0.8660254037844386,1131.0184976939154,-196.53212482682397
"Psi","((13.5)*A + (33.5)*B*√3)-((31.5)*B + (50.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,834.53792062852,-1039.7183377935205
"Delta","((15.0)*A + (33.5)*B*√3)-((31.5)*B + (50.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,845.5186827420532,-1033.378591831365
"Psi","((15.0)*A + (34.5)*B*√3)-((31.5)*B + (51.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,867.4802069691195,-1046.058083755676
"Phi","((15.0)*A + (34.5)*B*√3)-((31.5)*B + (50.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,867.4802069691195,-1033.378591831365
"Sigma","((13.5)*A + (34.5)*B*√3)-((31.5)*B + (49.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,856.4994448555864,-1027.0388458692091
"Psi","((15.0)*A + (34.0)*B*√3)-((30.0)*B + (49.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,856.4994448555865,-1001.6798620205868
"Phi","((13.5)*A + (34.0)*B*√3)-((30.0)*B + (49.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,845.5186827420533,-1008.0196079827424
"Gamma1","((12.0)*A + (32.5)*B*√3)-((31.5)*B + (49.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,801.5956342879207,-1020.6990999070537
"Gamma2","((13.5)*A + (33.0)*B*√3)-((30.0)*B + (50.5)*A*√3)*i",-30,0.8660254037844386,-0.5,0.5,0.8660254037844386,823.5571585149869,-1020.6990999070537
"Xi","((7.5)*A + (31.0)*B*√3)-((33.0)*B + (48.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,735.7110616067217,-1033.378591831365
"Delta","((9.0)*A + (31.0)*B*√3)-((33.0)*B + (49.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,746.6918237202549,-1039.7183377935205
"Xi","((7.5)*A + (31.5)*B*√3)-((34.5)*B + (49.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,746.6918237202548,-1065.077321642143
"Phi","((9.0)*A + (31.5)*B*√3)-((34.5)*B + (49.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,757.6725858337879,-1058.7375756799875
"Sigma","((9.0)*A + (31.5)*B*√3)-((34.5)*B + (48.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,757.6725858337879,-1046.0580837556763
"Pi","((10.5)*A + (32.0)*B*√3)-((33.0)*B + (48.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,779.6341100608543,-1033.378591831365
"Phi","((9.0)*A + (32.0)*B*√3)-((33.0)*B + (48.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,768.6533479473211,-1027.0388458692094
"Gamma1","((9.0)*A + (30.5)*B*√3)-((31.5)*B + (47.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,735.7110616067216,-995.3401160584312
"Gamma2","((7.5)*A + (31.5)*B*√3)-((31.5)*B + (48.5)*A*√3)*i",-90,0.0,-1.0,1.0,0.0,746.6918237202548,-1014.3593539448981
"Psi","((3.0)*A + (31.5)*B*√3)-((37.5)*B + (51.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,713.7495373796553,-1122.1350353015434
"Delta","((4.5)*A + (31.5)*B*√3)-((37.5)*B + (51.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,724.7302994931885,-1128.4747812636992
"Xi","((3.0)*A + (32.0)*B*√3)-((39.0)*B + (52.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,724.7302994931885,-1153.8337651123215
"Phi","((4.5)*A + (32.0)*B*√3)-((39.0)*B + (51.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,735.7110616067216,-1147.494019150166
"Sigma","((4.5)*A + (32.0)*B*√3)-((39.0)*B + (50.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,735.7110616067216,-1134.8145272258548
"Psi","((6.0)*A + (32.5)*B*√3)-((37.5)*B + (51.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,757.672585833788,-1122.1350353015434
"Phi","((4.5)*A + (32.5)*B*√3)-((37.5)*B + (50.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,746.6918237202549,-1115.7952893393879
"Gamma1","((4.5)*A + (31.0)*B*√3)-((36.0)*B + (49.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,713.7495373796554,-1084.0965595286098
"Gamma2","((3.0)*A + (32.0)*B*√3)-((36.0)*B + (51.0)*A*√3)*i",-90,0.0,-1.0,1.0,0.0,724.7302994931885,-1103.1157974150765
"Psi","((3.0)*A + (29.5)*B*√3)-((34.5)*B + (47.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,669.8264889255228,-1033.378591831365
"Delta","((3.0)*A + (29.5)*B*√3)-((34.5)*B + (48.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,669.8264889255228,-1046.0580837556763
"Psi","((1.5)*A + (29.0)*B*√3)-((36.0)*B + (47.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,647.8649646984563,-1058.7375756799875
"Phi","((3.0)*A + (29.0)*B*√3)-((36.0)*B + (48.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,658.8457268119895,-1065.077321642143
"Sigma","((4.5)*A + (29.0)*B*√3)-((36.0)*B + (47.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,669.8264889255227,-1058.7375756799875
"Pi","((4.5)*A + (30.0)*B*√3)-((36.0)*B + (48.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,691.788013152589,-1071.4170676042986
"Phi","((4.5)*A + (30.0)*B*√3)-((36.0)*B + (47.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,691.788013152589,-1058.7375756799875
"Gamma1","((6.0)*A + (30.0)*B*√3)-((33.0)*B + (47.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,702.7687752661221,-1014.3593539448981
"Gamma2","((3.0)*A + (30.5)*B*√3)-((34.5)*B + (47.0)*A*√3)*i",-150,-0.8660254037844386,-0.5,0.5,-0.8660254037844386,691.788013152589,-1033.378591831365
"Xi","((9.0)*A + (30.0)*B*√3)-((30.0)*B + (45.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,724.7302994931885,-950.961894323342
"Delta","((7.5)*A + (30.0)*B*√3)-((30.0)*B + (45.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,713.7495373796553,-957.3016402854976
"Xi","((7.5)*A + (29.0)*B*√3)-((30.0)*B + (44.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,691.788013152589,-944.6221483611863
"Phi","((7.5)*A + (29.0)*B*√3)-((30.0)*B + (45.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,691.788013152589,-957.3016402854976
"Sigma","((9.0)*A + (29.0)*B*√3)-((30.0)*B + (46.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,702.7687752661221,-963.6413862476531
"Pi","((7.5)*A + (29.5)*B*√3)-((31.5)*B + (46.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,702.7687752661222,-989.0003700962757
"Lambda","((9.0)*A + (29.5)*B*√3)-((31.5)*B + (46.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,713.7495373796554,-982.66062413412
"Gamma1","((10.5)*A + (31.0)*B*√3)-((30.0)*B + (46.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,757.672585833788,-969.9811322098088
"Gamma2","((9.0)*A + (30.5)*B*√3)-((31.5)*B + (45.0)*A*√3)*i",150,-0.8660254037844386,0.5,-0.5,-0.8660254037844386,735.7110616067216,-969.9811322098088
"Psi","((7.5)*A + (27.5)*B*√3)-((28.5)*B + (41.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,658.8457268119895,-887.5644347017858
"Delta","((6.0)*A + (27.5)*B*√3)-((28.5)*B + (42.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,647.8649646984563,-893.9041806639415
"Psi","((6.0)*A + (26.5)*B*√3)-((28.5)*B + (41.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,625.9034404713901,-881.2246887396302
"Phi","((6.0)*A + (26.5)*B*√3)-((28.5)*B + (42.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,625.9034404713901,-893.9041806639415
"Sigma","((7.5)*A + (26.5)*B*√3)-((28.5)*B + (42.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,636.8842025849233,-900.243926626097
"Psi","((6.0)*A + (27.0)*B*√3)-((30.0)*B + (43.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,636.8842025849232,-925.6029104747195
"Phi","((7.5)*A + (27.0)*B*√3)-((30.0)*B + (42.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,647.8649646984563,-919.2631645125639
"Gamma1","((9.0)*A + (28.5)*B*√3)-((28.5)*B + (43.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,691.788013152589,-906.5836725882526
"Gamma2","((7.5)*A + (28.0)*B*√3)-((30.0)*B + (41.5)*A*√3)*i",150,-0.8660254037844386,0.5,-0.5,-0.8660254037844386,669.8264889255228,-906.5836725882526
"Psi","((13.5)*A + (30.0)*B*√3)-((27.0)*B + (43.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,757.6725858337879,-893.9041806639415
"Delta","((12.0)*A + (30.0)*B*√3)-((27.0)*B + (43.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,746.6918237202548,-887.5644347017858
"Psi","((13.5)*A + (29.5)*B*√3)-((25.5)*B + (42.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,746.6918237202549,-862.2054508531634
"Phi","((12.0)*A + (29.5)*B*√3)-((25.5)*B + (43.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,735.7110616067217,-868.545196815319
"Sigma","((12.0)*A + (29.5)*B*√3)-((25.5)*B + (44.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,735.7110616067217,-881.2246887396302
"Pi","((10.5)*A + (29.0)*B*√3)-((27.0)*B + (43.5)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,713.7495373796553,-893.9041806639415
"Phi","((12.0)*A + (29.0)*B*√3)-((27.0)*B + (44.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,724.7302994931885,-900.243926626097
"Gamma1","((12.0)*A + (30.5)*B*√3)-((28.5)*B + (45.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,757.6725858337879,-931.9426564368752
"Gamma2","((13.5)*A + (29.5)*B*√3)-((28.5)*B + (43.5)*A*√3)*i",90,0.0,1.0,-1.0,0.0,746.6918237202549,-912.9234185504083
"Pi","((12.0)*A + (31.5)*B*√3)-((28.5)*B + (46.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,779.6341100608543,-944.6221483611863
"Delta","((12.0)*A + (31.5)*B*√3)-((28.5)*B + (47.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,779.6341100608543,-957.3016402854976
"Theta","((12.0)*A + (31.0)*B*√3)-((30.0)*B + (47.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,768.6533479473212,-976.3208781719644
"Sigma","((13.5)*A + (31.0)*B*√3)-((30.0)*B + (46.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,779.6341100608544,-969.9811322098088
"Xi","((13.5)*A + (32.0)*B*√3)-((30.0)*B + (47.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,801.5956342879206,-982.66062413412
"Phi","((13.5)*A + (32.0)*B*√3)-((30.0)*B + (46.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,801.5956342879206,-969.9811322098088
"Gamma1","((15.0)*A + (32.0)*B*√3)-((27.0)*B + (46.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,812.5763964014537,-925.6029104747195
"Gamma2","((12.0)*A + (32.5)*B*√3)-((28.5)*B + (46.0)*A*√3)*i",-150,-0.8660254037844386,-0.5,0.5,-0.8660254037844386,801.5956342879207,-944.6221483611863
"Psi","((34.5)*A + (38.0)*B*√3)-((18.0)*B + (48.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1087.0954492397827,-843.1862129666965
"Delta","((34.5)*A + (38.0)*B*√3)-((18.0)*B + (47.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1087.0954492397827,-830.5067210423853
"Pi","((36.0)*A + (38.5)*B*√3)-((16.5)*B + (48.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1109.056973466849,-817.8272291180741
"Phi","((34.5)*A + (38.5)*B*√3)-((16.5)*B + (47.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,1098.0762113533158,-811.4874831559184
"Sigma","((33.0)*A + (38.5)*B*√3)-((16.5)*B + (48.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1087.0954492397827,-817.8272291180741
"Psi","((33.0)*A + (37.5)*B*√3)-((16.5)*B + (47.0)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1065.1339250127164,-805.1477371937629
"Phi","((33.0)*A + (37.5)*B*√3)-((16.5)*B + (48.0)*A*√3)*i",120,-0.5,0.8660254037844386,-0.8660254037844386,-0.5,1065.1339250127164,-817.8272291180741
"Gamma1","((31.5)*A + (37.5)*B*√3)-((19.5)*B + (48.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,1054.1531628991831,-862.2054508531634
"Gamma2","((34.5)*A + (37.0)*B*√3)-((18.0)*B + (48.5)*A*√3)*i",30,0.8660254037844386,0.5,-0.5,0.8660254037844386,1065.1339250127164,-843.1862129666965
"Xi","((28.5)*A + (37.5)*B*√3)-((22.5)*B + (50.5)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,1032.1916386721168,-925.6029104747195
"Delta","((30.0)*A + (37.5)*B*√3)-((22.5)*B + (50.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1043.17240078565,-919.2631645125639
"Xi","((30.0)*A + (38.5)*B*√3)-((22.5)*B + (51.0)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1065.1339250127164,-931.942656436875
"Phi","((30.0)*A + (38.5)*B*√3)-((22.5)*B + (50.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1065.1339250127164,-919.2631645125639
"Sigma","((28.5)*A + (38.5)*B*√3)-((22.5)*B + (49.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,1054.1531628991831,-912.9234185504082
"Pi","((30.0)*A + (38.0)*B*√3)-((21.0)*B + (49.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1054.1531628991831,-887.5644347017858
"Phi","((28.5)*A + (38.0)*B*√3)-((21.0)*B + (49.5)*A*√3)*i",60,0.5,0.8660254037844386,-0.8660254037844386,0.5,1043.17240078565,-893.9041806639414
"Gamma1","((27.0)*A + (36.5)*B*√3)-((22.5)*B + (49.0)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,999.2493523315175,-906.5836725882526
"Gamma2","((28.5)*A + (37.0)*B*√3)-((21.0)*B + (50.5)*A*√3)*i",-30,0.8660254037844386,-0.5,0.5,0.8660254037844386,1021.2108765585838,-906.5836725882526
"Psi","((30.0)*A + (40.0)*B*√3)-((24.0)*B + (54.0)*A*√3)*i",180,-1.0,0.0,0.0,-1.0,1098.0762113533158,-989.0003700962756
"Delta","((31.5)*A + (40.0)*B*√3)-((24.0)*B + (53.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1109.056973466849,-982.66062413412
"Pi","((31.5)*A + (41.0)*B*√3)-((24.0)*B + (54.5)*A*√3)*i",-120,-0.5,-0.8660254037844386,0.8660254037844386,-0.5,1131.0184976939154,-995.3401160584312
"Phi","((31.5)*A + (41.0)*B*√3)-((24.0)*B + (53.5)*A*√3)*i",-60,0.5,-0.8660254037844386,0.8660254037844386,0.5,1131.0184976939154,-982.66062413412
"Sigma","((30.0)*A + (41.0)*B*√3)-((24.0)*B + (53.0)*A*√3)*i",0,1.0,0.0,0.0,1.0,1120.0377355803823,-976.3208781719644
"Psi","((31.5)*A + (40.5)*B*√3)-((22.5)*B + (52.5)*A*√3)*i",0,1.0,0.0,0.0,1.0,1120.037735580382,-950.9618943233419
